1675335600000,23786.55000000,23856.56000000,23778.12000000,23827.45000000,4082.75675000,1675339199999,97260679.52555870,85019,2114.14608000,50364073.39380760,0
1675339200000,23827.31000000,23837.74000000,23764.77000000,23805.51000000,5906.54019000,1675342799999,140595552.22921080,117542,2900.13035000,69034611.59476960,0
1675342800000,23805.98000000,23819.54000000,23717.03000000,23767.61000000,7037.26667000,1675346399999,167315968.38356770,123966,3450.88173000,82049926.87648890,0
1675346400000,23767.27000000,23946.67000000,23530.43000000,23612.27000000,16382.32345000,1675349999999,389669459.57971600,257850,8138.29626000,193599369.51000390,0
1675350000000,23613.00000000,23930.00000000,23558.60000000,23841.71000000,14615.80392000,1675353599999,346572070.50611720,242876,7423.82249000,176039844.65508670,0
1675353600000,23841.74000000,23900.84000000,23767.00000000,23793.91000000,9762.80188000,1675357199999,232670311.61887840,177199,4815.61377000,114771245.84312080,0
1675357200000,23793.87000000,23936.21000000,23781.04000000,23896.47000000,5749.64331000,1675360799999,137163472.74868420,119992,2975.85290000,70995666.20017720,0
1675360800000,23896.41000000,24146.77000000,23891.90000000,24057.53000000,12435.06630000,1675364399999,299003010.80021860,215309,6405.19362000,154017751.87288890,0
1675364400000,24057.82000000,24073.83000000,23729.03000000,23804.23000000,13402.44153000,1675367999999,319627406.85765750,230868,6502.58818000,155081796.05898560,0
1675368000000,23805.50000000,23883.09000000,23750.00000000,23879.24000000,7610.23135000,1675371599999,181151039.03446390,145976,3867.27927000,92058930.78149770,0
1675371600000,23879.36000000,23927.50000000,23405.33000000,23458.97000000,12568.83536000,1675375199999,298055665.86718460,221055,6024.27378000,142885641.85092010,0
1675375200000,23458.97000000,23619.85000000,23367.50000000,23559.28000000,6968.09618000,1675378799999,163905556.32132220,142390,3461.14791000,81424251.83711970,0
1675378800000,23559.76000000,23599.21000000,23427.07000000,23491.65000000,5237.77580000,1675382399999,123191343.43705970,112254,2596.76158000,61076472.09238210,0
1675382400000,23494.92000000,23588.00000000,23439.49000000,23556.37000000,7786.24275000,1675385999999,183287766.15410440,140241,3843.48824000,90478129.61425560,0
